Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY)
CFFN,"Capitol Federal Financial, Inc.",6.13,-0.16286645,-0.01,Sell,573826,3517553.38,834652046,11.64734942,0.5263,733,Finance,Savings Banks,6.63,5.885,0.6165022,6.94,5.245,-9.4534712,-54.25373134,8.795,5.245,-29.86270023,10.12,5.245,22.640357,3.787298,536434.6,772551.7,853642.65,1004584.28888889,,,,,-0.64829822,-0.16286645,United States,2.51540903,0.01272381,0,0.34,0.085,5.5464926,,,,,,,3554330000,10.85368027,0.622,0.11,-11.69154229,-33.14500942,0.5263,-11.33760108,0.06,6.1320436,6.20217333,6.21608195,6.70133334,41.08010829,30.33336641,22.531952,-33.66893693,-39.53708077,11.59142118,,,,,,,,,37.5522325,2658227000,11.01641414,84408000,-12.62859607,-34.37138494,-11.75498745,27.9154678,19.95023604,35.4542448,24.95499619,0.77629329,0.77848981,10.17313383,2.29220563,2.75107894,,2023-04-26,45.19026118,47.00032696,,,0.72425713,6.3236107,2.27370747,7.40813101,412510.2319236,-2.13357879,35.88701571,30.05672251,126167107.944,6.136,6.155,6.27766667,6.72445,0.02100236,10085770000,1.57113566,5.81740406,34.36138505,42427000,2696604000,1.94348621,70.26734699,8556824000.000001,9013736000,302370000,136159000,2023-07-26,2.88778878,2.55895465,2.85658763,6.14166667,6.33165106,-28.96871379,-0.96930533,-32.9321663,6.273,6.0652,7.549875,24.95499619,-103131000,6.30344293,6.16613998,0.622
ARCT,Arcturus Therapeutics Holdings Inc.,31.28,6.53950954,1.92,Strong Buy,455066,14234464.48,830889157.9999999,7.71526527,4.1897,170,Health Technology,Pharmaceuticals: Major,31.32,23.52,1.2563294,33.8,23.52,26.99959399,247.55555556,33.8,14.21,79.35779817,33.8,13.02,188.72007,4.11,421404.7,381398.73333333,426793.53333333,481079,391883000,327935000,391883000,327935000,9.06555091,6.53950954,United States,0.10075688,4.71047376,,0,0,,109.61746855,-69.79590853,177.13055071,105812000,155.74010567,5.06679921,356001000,104.4590596,0.3451,1.87,-56.85736044,196.36597938,4.0543,153.81480793,-0.304509,29.46287078,27.6779104,27.39911351,24.85196808,120.76143562,13.95346579,15.43471285,-122.80030887,30.53176931,128.88766807,,,,,,,,,60.52212532,-294761000,104.59017842,9349000.00001271,-56.74878778,199.18896207,156.05698798,4.53837155,39.67142511,8.43547784,37.03705024,3.0728938,2.52284107,19.6161573,3.02769755,4.11394735,4.71047376,2023-05-09,82.73358681,69.26407929,69.19985048,45.45642532,27.37820339,43.29675076,37.9459688,1566.79342989,1211758.82353106,-50.26046053,1420.38520213,1712.38046006,24137691.848,29.346,27.749,27.158,23.867,14.65655501,470863000,4.54631239,37.68407079,37.03612646,424555000,33174000,-64.98971031,-52.06415721,180075000,141615000,205999000.00028,26563000,2023-08-08,8.72093225,5.0856208,5.85087614,30.46923333,26.84289381,81.86046512,9.33240126,68.89848812,27.1045,27.4818,20.7922,40.21655424,0,26.75203836,28.4064155,0.3535
CDRE,"Cadre Holdings, Inc.",22.03,0,0,Strong Buy,35956,792110.68,828020330,35.78041254,0.6225,2274,Finance,Financial Conglomerates,23.17,19.66,1.3210865,23.17,19.13,1.99074074,46.86666667,23.97,16.58,1.80221811,31.5,16.58,31.5,14.16,87134.4,121089.1,90775.96666667,92232.71111111,45286000,48294000,45286000,48294000,1.05504587,0,United States,0.88770139,2.63201931,300,0.32,0.08,1.4525646,-46.9078078,-13.37362207,249.73401683,62383000,59.00239588,14.9102693,912666000,-56.21944595,0.1612,0.19,6.83122847,163.06336835,0.6157,586.71936759,0.175,21.97102703,21.50981487,21.38088835,21.56588936,12.48725243,9.15500495,9.8650197,-22.21860344,49.89957319,57.24369518,36.15653606,36.8372175,-0.08389819,165538000,44452000,0.57923794,16.72706265,6.52811797,43.9700467,102127000,-54.03206698,5820000,6.10698591,168.88342351,626.25915751,1.27119477,4.94153863,4.56756444,9.89189108,4.9576808,4.88652092,18.06445502,1.78206205,1.73812055,1.61974091,2023-05-09,59.74332335,56.8988407,1.90570006,,6.47545752,17.32285838,8.36867762,7.1495104,201335.53210202,-9.62190141,7.0321629,10.45237179,18015157.73,21.972,22.026,21.07266667,21.2585,25.70783461,388975000,-0.75953178,21.17676746,-0.82135009,198499000,150421000,-5.05223292,-3.79890126,226062000,219525000,457837000,37586000,2023-08-10,1.45520691,2.5276587,1.89982333,22.11,21.1447694,9.93013972,0.86996337,-1.21076233,21.189,21.1914,22.9399,7.6299661,-11509000,21.31441929,21.80071157,0.1612
TELL,Tellurian Inc.,1.47,2.7972028,0.04,Buy,6278102,9228809.94,827329098,,-0.0226,171,Energy Minerals,Integrated Oil,1.49,1.18,2.1497934,1.74,1.16,-2,-83.00578035,2.15,0.94,-22.63157895,4.89,0.94,134,0.2001,6783386.9,9508032.5,9120809.26666667,10416963.68888889,483580000,159140000,483580000,159140000,4.25531915,2.7972028,United States,0.80561481,2.18371935,,0,0,,126.8725556,-132.20016075,72.17635106,55271000,144.8712016,21.49968515,1022390000,66.42984014,-0.0945,-0.05,-192.90909091,62.31563422,-0.0226,93.24364723,-0.035517,1.40416671,1.35251546,1.34121743,1.47537093,-367.03282214,-144.60612463,-187.08608041,-8.68960532,8.66436004,-112.17940856,45.42183984,61.58130041,662.20243192,178020000,11303000,-81.63934959,59.37676255,579.97014925,43.52966672,360919000,56.58805278,-49810000,-188.50152905,58.72293787,93.07069883,-12.70903181,-3.61447819,-4.37531575,-2.45065406,1.2341015,1.28173828,,2.67121624,1.9764206,2.18371935,2023-05-03,67.07170081,60.01900162,17.54974153,21.34792732,-1.06997021,-1.8280667,-1.1857679,449.87863907,2291964.9122807,-50.32331054,-65.33619164,41.24500618,534171589.65299994,1.382,1.368,1.31033333,1.338143,129.44181947,1267102000,-11.18545605,73.05266551,428.18423966,212703000,520058999.99999994,-14.84911993,333.34277691,754140000,621559000,391926000,562809000,2023-08-02,6.04982206,6.24241306,7.06882663,1.455,1.34190492,-12.5,4.25531915,-53.9184953,1.338,1.3164,1.8350215,-3.61447819,0,1.34585874,1.37883275,-0.0945
AVO,"Mission Produce, Inc.",11.595,-2.06925676,-0.245,Strong Sell,143123,1659511.185,820759036.0000001,,-0.5235,3900,Process Industries,Agricultural Commodities/Milling,13.4992,11.51,0.5980241,13.99,10.72,3.99103139,-5.34693878,13.99,9.81,-0.55746141,16.96,9.81,22.93,9.81,182382.3,239948.5,163686.18333333,151701.11111111,53900000,22200000,53900000,22200000,-4.33168317,-2.06925676,United States,0.54836082,2.28283797,,0,0,,-44.90740741,469.23076923,-7.5,56500000,3.47985348,19.25945196,1073180000.0000002,-177.52453308,-0.4898,0.01,47.79116466,-291.17647059,-0.5239,-254.08823529,0.213075,11.88627743,12.06673891,12.064608,12.09671156,1.51515152,-2.48589731,-2.09981741,-135.42857143,-1616.66666667,11.53846154,8.50941773,9.60641104,-28.51405622,89000000.0000001,18100000,132.05128205,-8.58585859,-0.31578947,30.53568798,247100000,-177.06013363,-34600000,47.72727273,-291.66666667,-252.26337449,-3.30815566,-3.75329681,1.67320011,1.99837695,1.6319723,1.67126944,,0.83210048,0.78320815,1.36241611,2023-06-08,28.09152346,39.42314517,,,-4.04062466,-7.28418151,-5.01933121,17.29281148,268179.48717949,3.55971897,-20.49622438,0.74603986,42196853.4432,11.983,11.9985,12.25216667,11.62845,0.68689181,930600000,3.7458194,3.30817052,0.3750586,238100000,269300000,10.5500821,25.8411215,356600000,419200000,1045900000.0000002,70785600,2023-09-11,3.30147698,2.92858711,2.52716087,11.665,12.18537863,-1.2350937,-4.01490066,-21.44308943,12.13675,12.0453,13.0115,-3.41854332,0,12.00106393,11.98589096,-0.4898
ADTN,"ADTRAN Holdings, Inc.",10.43,-1.5108593,-0.16,Sell,606896,6329925.28,820375163.0000001,,-0.4697,3307,Electronic Technology,Computer Peripherals,11.02,9.4,0.8340933,11.44,7.9,-7.53546099,-32.92604502,20.21,7.9,-47.05583756,25.47,7.9,47.7,4.8,612395.4,1047656.6,1004258.66666667,911006.35555556,108984000,137515000,108644000,136457000,-0.94966762,-1.5108593,United States,0.25883789,1.69245735,0,0.36,0.09,3.451582,104.36655714,-234.80496798,-486.45340751,4645000,-46.65211898,288.01230635,1760200000,81.59819921,-0.0327,-0.06,-189.62706338,-1812.17391304,-0.4803,-118.11989101,0.003333,10.47808793,10.23589332,10.13605668,11.96200063,-2203.64524615,-5.97736208,-7.78899182,-424.20994271,-932.30633803,-911.99304121,31.9111177,30.19591106,49.8491252,327260000,87884000,-18.17360781,61.80131085,64.68880653,30.94312874,74774000,76.40995947,-2037000,-188.63969548,-2958.03016859,-231.9009195,-0.19862784,-2.96034077,-3.85798256,-7.75568443,0.81684118,0.99651649,,0.68395131,0.63407699,0.89527656,2023-05-09,52.92593122,56.09376462,16.79638745,18.01026002,,,,82.15430086,310110.67432718,-9.59022639,109.62735733,102.53428454,70767195.92889999,10.506,10.442,9.899,12.0481,246.69072283,1938595000,-3.36556483,,2919.34386877,883808000,212289000,40.64742243,,702499000,675765000,1025536000,78655300,2023-08-02,2.65700483,3.13613116,2.55306785,10.46833333,10.33917234,-44.25440941,-1.32450331,-47.82391196,10.361,9.4444,15.80435,-9.97497761,-22885000,10.39456249,10.42844235,-0.0327
ADMA,ADMA Biologics Inc,3.69,2.21606648,0.08,Neutral,1241959,4582828.71,820187252,,-0.2369,617,Health Technology,Biotechnology,4.02,3.5,0.8846043,4.3,3.07,11.81818182,-15.36697248,4.3,2.945,1.37362637,4.3,1.97,14,1.01,1435078,1850870.03333333,2126337.95,2251388.76666667,86521542,69204163,86521542,69204163,0,2.21606648,United States,1.06913934,7.19035726,,0,0,,38.88483396,129.59099004,109.22233522,-17807210,65.86595313,,821082000,35.10617573,-0.3331,-0.03,49.25373134,76.0375881,-0.2369,52.66733267,-0.025,3.64685483,3.76672703,3.78838543,3.63533415,41.67517475,-47.65029645,-33.66361825,-49.77632676,42.2402315,48.51762027,22.42333402,26.06009805,7444.76198379,34549804,16334152,16.68720854,368.93976216,711.4507072,35.71105768,86520921,8.01655123,-65903949.99999999,44.49811199,72.85327167,39.08069921,-42.77263872,-26.21632477,-25.68568413,-13.9443144,5.38583918,5.63075092,,4.50212029,4.73883581,2.72549023,2023-05-10,46.57346047,45.04076925,2.48255104,2.11391566,-14.69896289,-34.98683956,-16.64209235,90.35667796,249723.97406807,13.86930212,95.558369,93.50611136,211179576.843,3.622,3.693,3.878,3.578,26.13880361,340787542,-2.20234678,10.63363471,50.06125309,264086212,155725084,0.83039002,6.3978392,196487666,195132922,154079692,222273000,2023-08-09,3.35195531,3.31767621,3.39143708,3.65666667,3.83201477,-6.34517766,-1.3368984,65.47085202,3.8015,3.8312,3.37935,-26.21632477,0,3.76254864,3.6931581,-0.3331
SOUN,"SoundHound AI, Inc.",3.77,3.85674931,0.14,Neutral,12888527,48589746.79,819569135,,-0.6181,430,Technology Services,Packaged Software,5.11,2.9412,0.562711,5.11,2.225,22.80130293,-56.76605505,5.11,1.02,266.01941748,5.11,0.93,18.14,0.93,23737350.5,20157027.36666667,14662381.75,14056744.94444445,9245000,46331000,9245000,46331000,-17.14285714,3.85674931,United States,16.50461797,1.28293024,,0,0,,-74.57813973,26.17976275,-3950.81114172,-100104000,-6930.41710268,,583952000,-45.07042254,-0.5768,-0.13,16.16688396,-481.90045249,-0.6181,-740.95238095,-0.116667,3.8743315,3.78748359,3.60603701,3.0258717,-44.56741715,-293.73253237,-312.22151672,31.47303325,-6125.07712852,-11595.10256038,69.16380224,70.78042091,113.84584823,21530000,4731000,-29.86955233,,,65.73678294,-7017000,-45.05028916,-115373000,14.05149935,-6741.09482423,-8988.98224189,-370.62867423,-347.69868241,-338.61351152,-316.41030227,,,,23.04776655,24.22579207,1.28293024,2023-05-11,45.1980035,51.87715203,245.40460664,220.37202647,-113.28456749,-172.99933102,-151.45434293,46.85568713,72393.02325581,-29.4074308,,,146392579.139664,3.928,4.165,3.493,2.9254,-22.25880536,72803000,90.32966458,-45.30989102,-39.64292047,53257000,39314000,-11.15881768,,73476000,70421000,31129000,39735408,2023-08-10,9.42571429,12.46277989,11.4958323,3.69996667,3.8617908,115.42857143,-17.86492375,22.00647249,3.811,3.1544,2.532599,-339.15518989,0,3.34272621,3.94565285,-0.5768
NNOX,NANO-X IMAGING LTD,14.82,5.25568182,0.74,Neutral,902794,13379407.08,817328094,,-1.8103,180,Health Technology,Medical Specialties,20.57,13.67,0.7883594,22.69,5.68,155.95854922,-27.13864307,22.69,5.31,81.8404908,22.69,5.31,94.81,5.31,1186967.6,1867070.53333333,2875863.35,2109682.75555556,77624000,78091000,38463000,37571000,-4.32537121,5.25568182,Israel,0.02375079,3.38705673,,0,0,,-2.91130087,11.1705379,34.56776227,-53633000,,,245075000,-69.1503472,-2.168,-0.21,75.07598784,48.71301419,-1.8103,-26.96731659,-0.265,14.61058939,15.94944686,16.06214738,13.40705539,17.43128256,-589.36815108,-493.76836281,-1.979589,20.64040694,,-84.32035439,-74.18899859,-315.68965517,-7233000.00000988,-1620000,10.49723757,19.64285714,-922.122571,43.64320577,-73181000,-83.24703065,-113243000.000154,73.7694315,45.71679129,-34.75907106,-1320.15621357,-1034.37127048,-831.04453253,-707.32342411,3.76821175,3.95360253,,88.68685472,90.24512707,3.38705673,2023-05-22,40.34594303,42.23367079,309.01142457,281.68601497,-32.52912977,-39.41802004,-38.69912363,557.82208589,47655.55555562,14.77485929,35.34292035,196.17609254,49003964.5159,14.496,14.882,17.36866667,11.5636,-30.078751,238965000,-5.89446823,-31.17466626,-17.91363071,81855000,4910000,6.30006495,-12.63345196,37253000,32235000,8578000.00001167,55150300,2023-08-08,9.49598247,6.50772935,5.72194863,14.5,16.81352335,96.29139073,-5.18234165,19.7092084,16.5495,16.582,10.96165,-1073.66822176,0,15.3165229,15.1245365,-2.168
GNLX,Genelux Corporation,33.1,2.03452528,0.66,Buy,12627,417953.7,816421341,,-0.476,15,Health Technology,Pharmaceuticals: Major,40.98,27.51,-1.8466249,40.98,23,19.3222783,451.66666667,40.98,5.35,451.66666667,40.98,5.35,40.98,5.35,28794.8,49059.8,42505.23333333,79074.26666667,397000,10338000,397000,10338000,1.16136919,2.03452528,United States,1.34336678,1.14350754,,,0,,85.09257909,-117.8245614,-92.55583127,-5029000,,,674390000,69.41600577,-0.2121,-0.53,-196.62684469,-162.17391304,-0.476,,-0.155,32.52457505,31.83159906,31.01748245,24.6272947,48.72242501,-29.19226599,-95.26606158,-224.71671388,-258.65051903,,91.25406578,91.26179035,1228.49162011,10100000,-84000,52.27272727,65,,35.29705582,-6723000,68.20735132,-5207000,-196.5379113,-172.66508813,,-47.04553668,-104.73393842,-27.22262378,-53.48816515,,302.00729927,,72.31890523,73.42969434,1.14350754,2023-05-15,55.12502924,54.98720879,82.02023853,85.01512725,-94.84286865,,,,737866.66666667,150,,,16917168.95571,32.258,31.696,30.914,25.7481,-31.93453113,14616000,164.25601157,43.2379459,4.11678717,12056000,3615000,-86.28239669,-85.62624254,41314000,11925000,11068000,24553470,2023-08-30,6.4932993,10.62916857,6.64049195,32.605,33.62998449,451.66666667,1.908867,451.66666667,32.813,28.6444,,-94.94571988,0,29.16000766,32.3918573,-0.2121
CYRX,"CryoPort, Inc.",17.92,8.01687764,1.33,Neutral,442830,7935513.6,816171975.9999999,,-0.7722,1024,Transportation,Air Freight/Couriers,23.4999,15.97,3.1426687,24.17,15.97,-16.26168224,13.05993691,26.01,15.97,-9.35761254,45.36,15.63,768.3072,1.0301,609366.5,581428.56666667,470977.08333333,425716.56666667,523323000,522614000.00000006,36595000,38538000,3.88405797,8.01687764,United States,0.78502385,14.54041315,,0,0,,-202.19812427,44.29906542,-8.51160674,-7161000,-647.49478079,,1098380000,85.02007252,-0.9254,-0.16,33.58778626,49.51644101,-0.7722,87.3691442,-0.172836,17.18399087,18.33278266,18.85816281,20.45170185,-52.05635948,-10.09705955,-11.01004068,-124.15071032,-84.49415353,-155.0911641,37.42798501,37.87006844,8.13101181,88808000,23272000,3.83723006,25.51642306,12.69379961,29.58827972,-82594000,86.45037891,-37333000,40.92835947,58.41539839,89.66275994,-15.73393123,-11.90635694,-12.53345246,-12.49636792,1.61125287,1.60880389,,3.49751412,3.69969414,13.90344612,2023-05-04,51.79779072,44.49957553,6.62601095,6.48124233,-2.77096196,-5.04345477,-2.91092537,6.58961044,231715.8203125,4.07402498,20.10439371,11.80637651,44068949.10050001,16.986,17.15,19.205,20.7267,-6.3754721,1048108999.9999998,0.14341568,-3.07241439,2.07303509,604634000,440020000,0.94331831,3.58018036,490770000,487591000,237277000,45545300,2023-08-10,9.12740655,5.2997191,5.53231814,17.43316667,18.91929355,0.16769145,4.00464306,-48.3424618,19.0275,19.858,21.156675,-10.94183832,0,19.50264178,17.5272469,-0.9254
CENX,Century Aluminum Company,8.81,-0.4519774,-0.04,Neutral,965067,8502240.27,813374254.9999999,,-0.8154,1956,Non-Energy Minerals,Aluminum,9.89,8.11,3.2766545,9.905,7.18,-9.54825462,-42.45591117,12.965,7.18,-15.28846154,12.965,5.27,80.52,1.04,944099.9,1299533.9,1242563.83333333,1384159.04444444,55500000,31600000,55500000,31600000,1.03211009,-0.4519774,United States,1.49089404,1.63892654,,0,0,,-44.31741762,438.28125,-57.00099305,27000000,-89.82667671,48.96571315,1431700000,91.67116485,-0.1543,-0.11,66.21152137,-334.68013468,-0.8616,-410.72910492,0.013333,8.76410195,8.82283708,8.79160097,8.96030405,59.10629655,-2.17477406,-3.35002523,69.4092827,-227.19298246,-9.10240202,1.68869045,0.06987306,-62.26870475,46900000.0000002,48000000,351.30890052,-48.49785408,-99.24433254,32.01904901,508700000,91.56193896,-14100000,65.99118943,-332.53012048,-423.61111111,-0.50768732,-2.92690501,0.33845821,-1.72353558,2.03699893,2.24440872,,0.31565661,0.28993411,0.46028734,2023-05-08,49.35706953,50.17757053,,,-4.88373599,-18.79830466,-9.3886191,25.52768362,1419887.52556237,4.24608417,-26.6985138,2.14107292,78616009.452,8.76,8.779,8.79533333,9.2491,-8.96722325,1399100000,-4.95244565,-17.14928643,15.70317427,604600000,540300000,-1.83502907,14.95744681,1072700000,1036700000,2777300000,92324000,2023-08-02,3.95189003,4.0082074,4.76663438,8.87166667,9.12481888,5.63549161,-0.4519774,15.6167979,9.0255,8.4826,8.74705,-0.96269555,0,8.80828219,8.81110213,-0.1543
ME,23andMe Holding Co.,1.76,4.14201183,0.07,Buy,1699227,2990639.52,811808828.9999999,,-0.6907,816,Health Technology,Biotechnology,1.98,1.57,2.3607388,2.32,1.57,-22.12389381,-82.09598991,2.99,1.57,-20.36199095,6.31,1.57,18.16,1.57,1419346,2782279.5,2381814.35,2145400.62222222,388248000,388248000,388248000,388248000,0.57142857,4.14201183,United States,0.1194836,2.80837394,,0,0,,-31.52169438,30.62317041,-1.18952685,-287513000,-31.52229602,,737316000,-14.74401596,-0.6903,-0.14,30.7199211,10.28097063,-0.6907,-5.19342065,-0.149633,1.7047798,1.75142708,1.80240888,2.0811644,1.97750119,-53.59261943,-53.59261943,-263.19563118,-24.25819591,1.97750119,32.72173602,32.72173602,-8.23899548,97998000,31616000,47.43518,-16.78905119,-8.23899548,50.51136592,-302944000,-43.2967033,-311656000,30.29871359,7.83101346,-43.2967033,-104.06258661,-104.06258661,-108.1879468,-108.1879468,1.1369509,1.1369509,,2.68125959,2.65334521,2.7397936,2023-05-25,57.40032211,47.96461133,72.0824471,72.0824471,-29.75710686,-38.24950371,-34.90219399,10.1495809,367020.83333333,37.99970122,-8.13651687,10.1495809,254101874.292,1.688,1.687,1.82933333,2.11195,-18.18208647,942598000,-8.00816666,-18.18208647,-1.16327571,419616000,85304000,7.16582915,-1.16327571,228659000,228659000,299489000,461255488,2023-08-08,5.98802395,5.15427133,4.8901126,1.73333333,1.73571501,-21.77777778,0.57142857,-40.93959732,1.736,1.911,2.441975,-104.98782927,0,1.89116808,1.70500232,-0.6903
INVA,"Innoviva, Inc.",12.37,-0.56270096,-0.07,Sell,320858,3969013.46,810289164,5.48534433,3.3549,101,Health Technology,Pharmaceuticals: Major,13.55,12.33,0.54676014,13.9,11.24,4.83050847,-14.98281787,13.9,10.64,-6.78221552,14.87,10.64,34.605789,3.47992,403181.5,706903.03333333,692956.11666667,736261.17777778,291049000,144049000,291049000,144049000,-2.82796544,-0.56270096,United States,0.79797789,7.77318614,,0,0,,-42.25222124,17.26171703,-54.2299643,182976000,-52.74648651,6.08986514,1314130000,-17.46131326,2.3682,0.42,142.67360049,113.84772611,2.2551,6.43288654,0.26,12.47218139,12.72695425,12.75318908,12.57135975,-44.57069978,58.42444997,38.98242703,189.35138184,-73.85032571,-65.79742138,90.35090769,85.68911683,-20.4156108,311857000,62195000,19.28461834,-30.90519253,,25.1017246,304010000,-19.5344061,213921000,151.03639078,121.04228745,24.27094889,61.97698472,70.29579908,59.97039072,48.17286372,1.512678,1.45013845,8.59544456,3.3507129,3.41352107,6.47122217,2023-05-09,21.40899864,36.67619307,12.00363887,14.53563617,20.83037955,49.15186129,25.31432004,-14.91955661,3417445.54455446,15.26177481,-14.63615463,-19.19776711,64419647.13599999,12.48,12.578,12.96966667,12.1658,32.93433147,1129768000,-8.26059666,2.01304952,55.74466683,296446000,448059000,-27.10351077,-17.33930331,665709000,568275000,345162000,65504400.00000001,2023-07-26,1.90592052,1.69340464,1.5535488,12.42166667,12.87907873,-6.71191554,-2.21343874,-16.41891892,12.835,12.753,12.5656,85.48789501,0,12.67509596,12.58278149,3.0716
SCHN,"Schnitzer Steel Industries, Inc.",29.37,2.87215412,0.82,Sell,245481,7209776.97,808000750.0000001,86.79078014,0.3645,3471,Non-Energy Minerals,Steel,33.76,27.195,1.2762979,33.76,26.83,-4.64285714,-19.42386831,36.52,26.83,-13.61764706,37.67,25.96,118.55,3.000015,235159.3,205992.06666667,183572.11666667,214635.12222222,43803000,4511000,43803000,4511000,-2.06735579,2.87215412,United States,0.5014252,1.92711804,0,0.75,0.1875,2.553626,8.57673709,74.74234977,-53.2152075,132445000,-61.75039348,9.63728151,1256820000,1.06967945,5.7164,0.67,208.80999343,-81.3559322,0.3384,-94.99630342,0.315,29.07765048,30.12388317,30.21714166,30.62630755,22.97395994,2.5117512,0.99326349,-182.03211017,-409.46004587,-45.52447552,14.00160364,9.8893159,7.69560056,488070000,95925000,31.375315,-45.40782644,-42.81071393,40.06826094,464829000,2.23363535,168800000,209.21203768,-81.96532412,-94.84329111,4.84486411,0.34302098,6.66504103,1.50570258,0.82961297,0.86323475,27.70530364,0.27518667,0.24879884,1.05330902,2023-06-27,44.34898166,44.95426204,,,0.55529842,1.10459546,0.75896661,26.36398602,1004268.22241429,7.09792805,-19.84749828,-11.00701247,25310725.7916,28.87,29.697,30.55633333,30.566,22.232483,1866428000,4.79104147,-2.40598272,77.47536211,659375000,469340000,10.75765656,4.16329139,868123000,926836000,3485815000,27511100,2023-10-26,5.78706681,3.6110936,4.55368584,28.98993333,30.92487819,-5.16628996,-1.80541625,-10.21094467,30.9785,29.7656,31.0032,0.4431941,-21291000,30.26384978,29.60918717,6.0105
FBMS,"The First Bancshares, Inc.",26.02,0.65764023,0.17,Sell,59758,1554903.16,807970077.9999999,10.14306319,2.5803,870,Finance,Major Banks,29.07,24.8,0.5946197,29.35,22.82,4.49799197,-29.29347826,32.19,22.82,-14.88387308,35.9,22.82,43.532,5.11,94906.2,137697.36666667,124039.46666667,151524.34444444,,,,,0.69659443,0.65764023,United States,0.46029961,0.15772976,27.5862069,0.74,0.21,3.3820138,,,,,,,1120750000,-6.36318654,2.8386,0.86,-23.47967962,-36.0956274,2.5653,-15.86697714,0.776,25.81816928,26.2730987,26.31939716,26.94864465,-5.34594066,30.7114203,19.68272642,-77.18134715,-80.66046021,-26.18535363,,,,,,,,,21.08259697,306039000,-1.94492496,62919000,-0.14728444,-3.31570503,-3.09236698,26.62494287,22.64341398,35.57143824,31.64384606,0.9667328,0.90139994,15.13987534,2.97994024,2.44057516,,2023-04-26,47.87866556,47.04038599,,,0.87750928,8.38837636,6.92826817,10.85176047,271627.5862069,39.72233577,73.49325112,25.07050313,27038007.1984,25.716,25.843,26.84266667,26.5326,6.35074678,8017316000,23.68467375,29.39304514,88.63070484,368540000,412625000,44.85439961,173.7565267,5835398000,7120889000,236316000,31051900,2023-07-24,2.29393468,2.64245434,2.77151746,26.01666667,26.55396919,-19.04169259,0.85271318,-9.24311127,26.678,26.0668,29.13485,28.44932446,-16275000,26.34405863,25.98500721,2.8569
